     Wp      Wc      Yp      Yc       L    items/s pnotifs/s cnotifs/s pstarts/s cstarts/s psleeps/s csleeps/s
 2549.0  1999.8    5000    5000     512     338496    167562         0         0    165752         0         0
 2558.9  2000.0    5000    5000     512     337763    169831         0         0    166749         0         0
 2567.8  1999.8    5000    5000     512     334907    163051         0         0    161525         0         0
 2577.8  1999.8    5000    5000     512     333728    170054         0         0    167700         0         0
 2587.8  1999.7    5000    5000     512     331625    172102         0         0    170395         0         0
 2597.9  1999.9    5000    5000     512     330135    174786         0         0    174120         0         0
 2608.0  2000.0    5000    5000     512     328659    171056         0         0    170714         0         0
 2617.8  1999.8    5000    5000     512     329460    165119         0         0    164806         0         0
 2627.8  1999.8    5000    5000     512     332320    151877         0         0    150523         0         0
 2637.8  1999.8    5000    5000     512     326852    165053         0         0    164941         0         0
 2647.8  1999.7    5000    5000     512     331964    147785         0         0    147379         0         0
 2657.9  1999.9    5000    5000     512     328309    159572         0         0    158615         0         0
 2668.0  2000.0    5000    5000     512     329149    149032         0         0    147784         0         0
 2677.9  2000.0    5000    5000     512     323143    169535         0         0    162539         0         0
 2687.8  1999.7    5000    5000     512     328821    149158         0         0    138036         0         0
 2697.9  2000.0    5000    5000     512     319942    167872         0         0    164103         0         0
 2707.8  1999.8    5000    5000     512     323088    158598         0         0    155647         0         0
 2718.9  1999.7    5000    5000     512     327530    149858         0         0    134964         0         0
 2728.8  2000.0    5000    5000     512     321610    169870         0         0    153000         0         0
 2738.8  1999.9    5000    5000     512     317732    162920         0         0    159807         0         0
 2750.0  2000.0    5000    5000     512     316057    172964         0         0    170047         0         0
 2759.7  1999.7    5000    5000     512     314553    166071         0         0    163829         0         0
 2770.9  1999.8    5000    5000     512     315045    164114         0         0    161271         0         0
 2780.9  1999.7    5000    5000     512     312152    172014         0         0    167184         0         0
 2791.8  1999.8    5000    5000     512     312348    166449         0         0    162658         0         0
 2802.9  2000.0    5000    5000     512     310994    166569         0         0    165387         0         0
 2812.9  1999.7    5000    5000     512     309909    176132         0         0    175999         0         0
 2823.8  1999.7    5000    5000     512     308586    168518         0         0    168499         0         0
 2834.9  1999.7    5000    5000     512     307910    167272         0         0    167061         0         0
 2844.9  1999.8    5000    5000     512     306424    152698         0         0    152653         0         0
 2855.8  1999.8    5000    5000     512     306034    153127         0         0    153048         0         0
 2866.8  2000.0    5000    5000     512     304874    152614         0         0    152493         0         0
 2878.0  2000.0    5000    5000     512     304586    152425         0         0    152327         0         0
 2888.9  1999.7    5000    5000     512     303023    151432         0         0    151274         0         0
 2899.8  1999.7    5000    5000     512     302071    151204         0         0    151076         0         0
 2911.0  1999.8    5000    5000     512     300623    150828         0         0    150423         0         0
